Model,permno,evtdate,cret,car,bhar,nrets,nrets_est
Market-Adjusted Model,23623,2023-11-14,-0.331034485,-0.454033287,-0.42656797,21,100
Market-Adjusted Model,23625,2023-11-14,-0.061639408,-0.134600497,-0.157172892,21,100
Market-Adjusted Model,23626,2023-11-14,0.2509727472,0.1404969071,0.1554392624,21,100
Market-Adjusted Model,23627,2023-11-14,0.4919047294,0.4778284288,0.3963712447,21,100
Market-Adjusted Model,23628,2023-11-14,-0.020975603,-0.07237719,-0.116509088,21,100
Market-Adjusted Model,23629,2023-11-14,0.0041361245,-0.087877892,-0.09139736,21,100
Market-Adjusted Model,23630,2023-11-14,-0.013130089,-0.099721454,-0.108663573,21,100
Market-Adjusted Model,23631,2023-11-14,-0.094274166,-0.189295225,-0.189807651,21,100
Market-Adjusted Model,23634,2023-11-14,0.0881497253,-0.006530461,-0.007383759,21,100
Market-Adjusted Model,23635,2023-11-14,0.083431261,-0.011284712,-0.012102224,21,100
Market-Adjusted Model,23636,2023-11-14,0.1265432363,0.0378791753,0.0310097516,21,100
Market-Adjusted Model,23637,2023-11-14,0.0564131461,-0.036766501,-0.039120339,21,100
Market-Adjusted Model,23638,2023-11-14,0.0661162359,-0.027486232,-0.029417249,21,100
Market-Adjusted Model,23639,2023-11-14,0.0896242853,-0.005272359,-0.005909199,21,100
Market-Adjusted Model,23642,2023-11-14,0.0200210631,-0.072117128,-0.075512422,21,100
Market-Adjusted Model,23643,2023-11-14,0.0903713558,0.000154306,-0.005162129,21,100
Market-Adjusted Model,23644,2023-11-14,0.0412155693,-0.051147104,-0.054317915,21,100
Market-Adjusted Model,23645,2023-11-14,0.0827010583,-0.011498038,-0.012832426,21,100
Market-Adjusted Model,23646,2023-11-14,0.0597296793,-0.033788706,-0.035803805,21,100
Market-Adjusted Model,23647,2023-11-14,0.0492737692,-0.043635654,-0.046259716,21,100
Market-Adjusted Model,23648,2023-11-14,0.063696906,-0.029166505,-0.031836579,21,100
Market-Adjusted Model,23649,2023-11-14,0.0070428167,-0.084989548,-0.088490668,21,100
Market-Adjusted Model,23650,2023-11-14,0.0849903608,-0.00966455,-0.010543124,21,100
Market-Adjusted Model,23651,2023-11-14,0.053053437,-0.040093356,-0.042480048,21,100
Market-Adjusted Model,23652,2023-11-14,0.0149931735,-0.077089325,-0.080540311,21,100
Market-Adjusted Model,23653,2023-11-14,-0.042156618,-0.13335638,-0.137690102,21,100
Market-Adjusted Model,23654,2023-11-14,0.0070585737,-0.08490104,-0.088474911,21,100
Market-Adjusted Model,23655,2023-11-14,0.1029792778,0.0081267102,0.0074457931,21,100
Market-Adjusted Model,23656,2023-11-14,-0.070629846,-0.164681411,-0.166163331,21,100
Market-Adjusted Model,23657,2023-11-14,0.0576923654,-0.000061891,-0.037841119,21,100
Market-Adjusted Model,23658,2023-11-14,0.0660291819,0.0006907293,-0.029504303,21,100
Market-Adjusted Model,23660,2023-11-14,0.0947202597,-0.000725416,-0.000813225,21,100
Market-Adjusted Model,23661,2023-11-14,0.0028064255,-0.089198361,-0.092727059,21,100
Market-Adjusted Model,23662,2023-11-14,0.0080000034,-0.083915996,-0.087533481,21,100
Market-Adjusted Model,23663,2023-11-14,0.1089493918,0.0373078722,0.0134159071,21,100
Market-Adjusted Model,23664,2023-11-14,-0.081216231,-0.10354255,-0.176749716,21,100
Market-Adjusted Model,23665,2023-11-14,0.0084338495,-0.083602601,-0.087099635,21,100
Market-Adjusted Model,23666,2023-11-14,0.4018691,0.2824886225,0.3063356152,21,100
Market-Adjusted Model,23669,2023-11-14,0.0983555414,0.0408347661,0.0028220567,21,100
Market-Adjusted Model,23670,2023-11-14,-0.155844143,-0.202609337,-0.251377627,21,100
Market-Adjusted Model,23671,2023-11-14,0.0066037445,-0.085352465,-0.08892974,21,100
Market-Adjusted Model,23672,2023-11-14,0.0388899216,-0.052948778,-0.056643563,21,100
Market-Adjusted Model,23673,2023-11-14,0.2168933595,0.1673012114,0.1213598748,21,100
Market-Adjusted Model,23674,2023-11-14,-0.099065369,-0.158181279,-0.194598854,21,100
Market-Adjusted Model,23677,2023-11-14,0.0018904026,-0.090097805,-0.093643082,21,100
Market-Adjusted Model,23678,2023-11-14,-0.156378642,-0.234431395,-0.251912127,21,100
Market-Adjusted Model,23679,2023-11-14,0.1364765044,0.0455378839,0.0409430197,21,100
Market-Adjusted Model,23680,2023-11-14,0.0041443042,-0.087860262,-0.091389181,21,100
Market-Adjusted Model,23681,2023-11-14,0.1702003142,0.0807470921,0.0746668295,21,100
Market-Adjusted Model,23682,2023-11-14,0.0705189964,-0.023322816,-0.025014488,21,100
Market-Adjusted Model,23684,2023-11-14,0.0605631477,-0.032918216,-0.034970337,21,100
Market-Adjusted Model,23685,2023-11-14,0.0769982207,-0.01733922,-0.018535264,21,100
Market-Adjusted Model,23688,2023-11-14,0.0922897595,-0.002990086,-0.003243725,21,100
Market-Adjusted Model,23689,2023-11-14,0.0991079663,0.0036865373,0.0035744815,21,100
Market-Adjusted Model,23690,2023-11-14,0.0130686214,-0.078969698,-0.082464863,21,100
Market-Adjusted Model,23693,2023-11-14,0.064132186,-0.029532489,-0.031401299,21,100
Market-Adjusted Model,23694,2023-11-14,0.0439815639,-0.048851635,-0.051551921,21,100
Market-Adjusted Model,23695,2023-11-14,0.0738784217,-0.020035679,-0.021655063,21,100
Market-Adjusted Model,23696,2023-11-14,0.1221986064,0.0242207667,0.0266651217,21,100
Market-Adjusted Model,23697,2023-11-14,0.1296806211,0.0311417482,0.0341471364,21,100
Market-Adjusted Model,23698,2023-11-14,0.0613477403,-0.032097375,-0.034185744,21,100
Market-Adjusted Model,23699,2023-11-14,0.003495971,-0.087145129,-0.092037514,21,100
Market-Adjusted Model,23700,2023-11-14,0.0988019871,0.0030377127,0.0032685024,21,100
Market-Adjusted Model,23701,2023-11-14,0.1035101256,0.0072802108,0.0079766408,21,100
Market-Adjusted Model,23702,2023-11-14,0.0971208365,0.0013618535,0.0015873518,21,100
Market-Adjusted Model,23703,2023-11-14,0.1033473686,0.0075869331,0.0078138839,21,100
Market-Adjusted Model,23706,2023-11-14,0.1018560019,0.0057549695,0.0063225171,21,100
Market-Adjusted Model,23707,2023-11-14,0.0093217202,-0.082725517,-0.086211764,21,100
Market-Adjusted Model,23708,2023-11-14,0.0842625863,-0.010344329,-0.011270898,21,100
Market-Adjusted Model,23709,2023-11-14,0.1059881199,0.0094557878,0.0104546352,21,100
Market-Adjusted Model,23710,2023-11-14,0.0525218546,-0.037852698,-0.04301163,21,100
Market-Adjusted Model,23711,2023-11-14,0.0685314377,-0.023568928,-0.027002047,21,100
Market-Adjusted Model,23712,2023-11-14,0.0520279439,-0.039701081,-0.043505541,21,100
Market-Adjusted Model,23714,2023-11-14,-0.009758902,-0.101633895,-0.105292387,21,100
Market-Adjusted Model,23715,2023-11-14,1.2103946426,1.0488966056,1.1148611579,21,100
Market-Adjusted Model,23716,2023-11-14,-0.010638295,-0.08798549,-0.10617178,21,100
Market-Adjusted Model,23717,2023-11-14,0.0080645157,-0.056123109,-0.087468969,21,100
Market-Adjusted Model,23718,2023-11-14,0.0425228434,-0.04750559,-0.053010641,21,100
Market-Adjusted Model,23719,2023-11-14,0.3378891985,0.2125621601,0.2423557138,21,100
Market-Adjusted Model,23722,2023-11-14,0.5892351617,0.4304372135,0.493701677,21,100
Market-Adjusted Model,23723,2023-11-14,-0.24695082,-0.335490376,-0.342484305,21,100
Market-Adjusted Model,23724,2023-11-14,0.2008000192,0.0957322608,0.1052665345,21,100
Market-Adjusted Model,23725,2023-11-14,0.0679803506,-0.003992511,-0.027553134,21,100
Market-Adjusted Model,23726,2023-11-14,0.0051985165,-0.086819502,-0.090334968,21,100
Market-Adjusted Model,23727,2023-11-14,0.1975141006,0.1048858788,0.1019806159,21,100
Market-Adjusted Model,23728,2023-11-14,-0.041841003,-0.127715563,-0.137374488,21,100
Market-Adjusted Model,23729,2023-11-14,-0.28735236,-0.395936442,-0.382885845,21,100
Market-Adjusted Model,23730,2023-11-14,-0.16356875,-0.233137044,-0.259102234,21,100
Market-Adjusted Model,23731,2023-11-14,-0.057644101,-0.10346083,-0.153177586,21,100
Market-Adjusted Model,23732,2023-11-14,0.0500112827,-0.043027783,-0.045522202,21,100
Market-Adjusted Model,23733,2023-11-14,0.0273121449,-0.062322165,-0.06822134,21,100
Market-Adjusted Model,23734,2023-11-14,0.0463414791,-0.027684757,-0.049192006,21,100
Market-Adjusted Model,23735,2023-11-14,0.0486994432,-0.044246283,-0.046834042,21,100
Market-Adjusted Model,23736,2023-11-14,0.05178571,-0.03333179,-0.043747775,21,100
Market-Adjusted Model,23737,2023-11-14,-0.100000017,-0.127794603,-0.195533501,21,100
Market-Adjusted Model,23738,2023-11-14,-0.11522499,-0.20725723,-0.210758475,21,100
Market-Adjusted Model,23741,2023-11-14,0.0161489437,-0.075963693,-0.079384541,21,100
Market-Adjusted Model,23742,2023-11-14,0.0809146903,-0.000159576,-0.014618794,21,96
Market-Adjusted Model,23744,2023-11-14,0.1093018763,0.014655948,0.0137683916,21,94
Market-Adjusted Model,23745,2023-11-14,0.0748399607,-0.019396465,-0.020693524,21,100
Market-Adjusted Model,23746,2023-11-14,0.085672713,-0.008964319,-0.009860772,21,100
Market-Adjusted Model,23749,2023-11-14,0.1556241588,0.0540171491,0.0600906741,21,100
Market-Adjusted Model,23750,2023-11-14,0.0484828099,-0.044485309,-0.047050675,21,100
Market-Adjusted Model,23751,2023-11-14,0.0742040541,-0.02001051,-0.021329431,21,100
Market-Adjusted Model,23752,2023-11-14,0.0716639586,-0.021121366,-0.023869526,21,100
Market-Adjusted Model,23753,2023-11-14,0.0044376597,-0.087576083,-0.091095825,21,100
Market-Adjusted Model,23754,2023-11-14,0.0845946724,-0.002277192,-0.010938812,21,100
Market-Adjusted Model,23757,2023-11-14,0.0239477186,-0.066902337,-0.071585766,21,100
Market-Adjusted Model,23758,2023-11-14,0.0974340872,0.0025588356,0.0019006024,21,100
Market-Adjusted Model,23759,2023-11-14,0.0337035387,-0.058788197,-0.061829946,21,100
Market-Adjusted Model,23760,2023-11-14,0.0487009424,-0.044288187,-0.046832542,21,100
Market-Adjusted Model,23761,2023-11-14,0.0388274525,-0.053839038,-0.056706032,21,100
Market-Adjusted Model,23762,2023-11-14,0.0674081759,-0.024862143,-0.028125309,21,100
Market-Adjusted Model,23764,2023-11-14,-0.011737325,-0.101878414,-0.107270809,21,100
Market-Adjusted Model,23766,2023-11-14,-0.085616194,-0.180628332,-0.181149679,21,100
Market-Adjusted Model,23767,2023-11-14,0.0888955866,-0.006035403,-0.006637898,21,96
Market-Adjusted Model,23768,2023-11-14,-0.04910667,-0.142124569,-0.144640155,21,99
Market-Adjusted Model,23769,2023-11-14,0.0241766308,-0.068090185,-0.071356854,21,100
Market-Adjusted Model,23770,2023-11-14,-0.08333336,-0.171285027,-0.178866845,21,100
Market-Adjusted Model,23773,2023-11-14,-0.047213594,-0.13684435,-0.142747079,21,100
Market-Adjusted Model,23774,2023-11-14,0.2847681936,0.1670767223,0.1892347089,21,96
Market-Adjusted Model,23775,2023-11-14,0.4795321353,0.3605872265,0.3839986506,21,100
Market-Adjusted Model,23776,2023-11-14,0.2555555753,0.185507884,0.1600220906,21,97
Market-Adjusted Model,23777,2023-11-14,0.6133597372,0.4648441475,0.5178262525,21,100
Market-Adjusted Model,23778,2023-11-14,0.1397098989,0.0409926569,0.0441764142,21,100
Market-Adjusted Model,23779,2023-11-14,-0.002858496,-0.092636018,-0.098391981,21,100
Market-Adjusted Model,23780,2023-11-14,0.0733261266,-0.020952439,-0.022207358,21,100
Market-Adjusted Model,23781,2023-11-14,0.0876080941,-0.005261744,-0.007925391,21,100
Market-Adjusted Model,23782,2023-11-14,0.009569415,-0.08245183,-0.08596407,21,100
Market-Adjusted Model,23783,2023-11-14,-0.118343221,-0.198541117,-0.213876705,21,100
Market-Adjusted Model,23784,2023-11-14,-0.237288134,-0.206690029,-0.332821619,21,97
Market-Adjusted Model,23785,2023-11-14,0.0010871445,-0.090904821,-0.09444634,21,97
Market-Adjusted Model,23786,2023-11-14,0.0633007959,-0.030122883,-0.032232689,21,97
Market-Adjusted Model,23787,2023-11-14,0.1175000184,0.0214617649,0.0219665337,21,97
Market-Adjusted Model,23788,2023-11-14,0.1186441501,0.0515261458,0.0231106653,21,96
Market-Adjusted Model,23789,2023-11-14,0.3636363575,0.4130049774,0.2681028728,21,98
Market-Adjusted Model,23790,2023-11-14,-0.679037088,-1.103148427,-0.774570572,21,100
Market-Adjusted Model,23791,2023-11-14,-0.108279561,-0.181807883,-0.203813046,21,100
Market-Adjusted Model,23792,2023-11-14,0.3748487657,0.2494370791,0.279315281,21,100
Market-Adjusted Model,23793,2023-11-14,0.3000000963,0.1785481367,0.2044666116,21,100
Market-Adjusted Model,23794,2023-11-14,-0.001415705,-0.093389131,-0.09694919,21,100
Market-Adjusted Model,23795,2023-11-14,0.0942457682,0.0775486755,-0.001287717,21,100
Market-Adjusted Model,23796,2023-11-14,-0.358452097,-0.513792285,-0.453985582,21,100
Market-Adjusted Model,23797,2023-11-14,-0.01715827,-0.106687135,-0.112691754,21,100
Market-Adjusted Model,23799,2023-11-14,0.0467289314,-0.037633273,-0.048804553,21,100
Market-Adjusted Model,23801,2023-11-14,-0.020202001,-0.104251627,-0.115735485,21,100
Market-Adjusted Model,23802,2023-11-14,-0.065989845,-0.145352504,-0.161523329,21,100
Market-Adjusted Model,23803,2023-11-14,0.0896983414,-0.0036959,-0.005835143,21,100
Market-Adjusted Model,23804,2023-11-14,0.2108678246,0.1610869921,0.1153343399,21,96
Market-Adjusted Model,23805,2023-11-14,-0.384615401,-0.540435373,-0.480148886,21,100
Market-Adjusted Model,23806,2023-11-14,0.2993196855,0.2043750919,0.2037862008,21,96
Market-Adjusted Model,23807,2023-11-14,0.0285935443,-0.063640296,-0.06693994,21,99
Market-Adjusted Model,23808,2023-11-14,0.0393620755,-0.053094263,-0.056171409,21,99
Market-Adjusted Model,23809,2023-11-14,0.1021706662,0.0069229682,0.0066371815,21,99
Market-Adjusted Model,23810,2023-11-14,0.0161377255,-0.075934651,-0.079395759,21,99
Market-Adjusted Model,23811,2023-11-14,0.0809614782,-0.013077074,-0.014572007,21,99
Market-Adjusted Model,23812,2023-11-14,0.0048178578,-0.087202732,-0.090715627,21,100
Market-Adjusted Model,23813,2023-11-14,0.2808511144,0.1855523219,0.1853176297,21,99
Market-Adjusted Model,23814,2023-11-14,0.3892001082,0.2707400734,0.2936666235,21,100
Market-Adjusted Model,23815,2023-11-14,1.6248611609,1.0082635049,1.5293276761,21,99
Market-Adjusted Model,23816,2023-11-14,0.0148699085,-0.069420696,-0.080663576,21,82
Market-Adjusted Model,23817,2023-11-14,0.0463210314,-0.046258134,-0.049212453,21,79
Market-Adjusted Model,23818,2023-11-14,0.1374816975,0.0398095296,0.0419482128,21,79
Market-Adjusted Model,23819,2023-11-14,-0.053779784,-0.144503122,-0.149313268,21,100
Market-Adjusted Model,23821,2023-11-14,0.0970831663,0.0013910546,0.0015496816,21,94
Market-Adjusted Model,23822,2023-11-14,0.0108956328,-0.08116417,-0.084637852,21,94
Market-Adjusted Model,23823,2023-11-14,0.0513042412,-0.041501361,-0.044229244,21,94
Market-Adjusted Model,23824,2023-11-14,0.026337099,-0.065798349,-0.069196386,21,80
Market-Adjusted Model,23825,2023-11-14,0.063117734,-0.029938353,-0.032415751,21,78
Market-Adjusted Model,23826,2023-11-14,0.0552066133,-0.038037906,-0.040326871,21,81
Market-Adjusted Model,23829,2023-11-14,0.2671814796,0.1733238993,0.1716479948,21,88
Market-Adjusted Model,23831,2023-11-14,0.1291927425,0.0329069707,0.0336592577,21,88
Market-Adjusted Model,23832,2023-11-14,0.0099880339,-0.082059211,-0.085545451,21,95
Market-Adjusted Model,23833,2023-11-14,0.0099391135,-0.082110178,-0.085594371,21,95
Market-Adjusted Model,23834,2023-11-14,0.0146778374,-0.077424498,-0.080855647,21,95
Market-Adjusted Model,23835,2023-11-14,0.028260896,-0.062216713,-0.067272589,21,100
Market-Adjusted Model,23837,2023-11-14,0.0238393735,-0.068415932,-0.071694111,21,95
Market-Adjusted Model,23838,2023-11-14,0.1060915034,0.0105320869,0.0105580187,21,83
Market-Adjusted Model,23839,2023-11-14,0.0329408265,-0.059381303,-0.062592658,21,83
Market-Adjusted Model,23840,2023-11-14,0.0107378194,-0.081304861,-0.084795665,21,83
Market-Adjusted Model,23841,2023-11-14,0.0099383502,-0.081610446,-0.085595134,21,93
Market-Adjusted Model,23842,2023-11-14,0.0309959009,-0.061369813,-0.064537584,21,85
